,APOGEE_ID_1,source_id,LOGG,TEFF,ALPHA_M,M_H,C_FE,N_FE,G,BP,RP,J,H,K,LOGG_ERR,TEFF_ERR,ALPHA_M_ERR,M_H_ERR,C_FE_ERR,N_FE_ERR,G_ERR,BP_ERR,RP_ERR,J_ERR,H_ERR,K_ERR,age,age_68U,age_68L,ageErr,logAge,logAgeErr,distKpc,distKpc_68u,distKpc_68l,distErrKpc,logDistKpc,logDistKpcErr
190,2M19252648+3822227,2052634178655153792,2.631812,4612.295999999999,0.012433086000000001,0.20675139,-0.04261875,0.48258227,11.259582,11.901228999999999,10.524099,9.517000000000001,8.959,8.795,0.049462214000000004,66.43223,0.010341656999999999,0.025010842999999998,0.023831364,0.036370136000000004,0.0004333096435016337,0.0014574285986890256,0.0005904845182957974,0.021,0.02,0.018000000000000002,5.0973,5.9912,4.4157,0.78775,0.7073401946070434,0.06625712878036416,1.0388885,1.0494177999999998,1.0292005,0.01010865000000001,0.0165689388630356,0.0042242189050507644
191,2M19252877+3821271,2052633938136983424,2.7105215,5078.217000000001,-0.020775609,0.10460663,-0.22706208,0.5918879,10.476561,10.996955,9.83866,9.013,8.56,8.449,0.044460997,88.25496,0.0112158805,0.03437601,0.03910154,0.0562689,0.00031926492938150197,0.0010003457060570042,0.0006737808760415298,0.02,0.017,0.018000000000000002,0.9805,1.0347,0.8245,0.10509999999999997,-0.008552401996197136,0.04931189455325778,0.9297913999999999,0.9431881,0.9172759,0.012956099999999993,-0.03161447509186188,0.006049164738928137
192,2M19270639+3823310,2052683897195725952,2.7725039000000002,4748.3240000000005,0.017718252,0.06162944,-0.064723395,0.2832196,11.184986,11.795534,10.473322,9.541,8.987,8.829,0.052995062999999995,72.408615,0.01160065,0.029178017999999997,0.02959573,0.044166986,0.0006454199568062258,0.0014842073129994748,0.000583095748452056,0.027000000000000003,0.03,0.018000000000000002,4.4748,5.7146,3.5892,1.0627,0.650773629408932,0.10099408888721051,0.9759850999999999,0.9898575,0.9605056,0.01467595,-0.01055681249434836,0.006536388378800648
193,2M19290453+3819358,2051940421179457920,2.9795566000000004,4862.56,0.04354848,-0.20433867,-0.03103152,0.16856048,13.157151,13.720804000000001,12.460535,11.550999999999998,10.985,10.909,0.06255125,82.97636,0.014963994,0.035443492,0.04121633,0.058663502,0.00028136495108577186,0.0014834787222606227,0.0007210235094767814,0.022000000000000002,0.022000000000000002,0.018000000000000002,8.5926,10.9105,6.8391,2.0357000000000003,0.9341245951235457,0.10142284984393257,1.5497139,1.5721277,1.5262652,0.022931249999999976,0.19025152841551163,0.006428908849304249
194,2M19293605+3822505,2051939317362312960,2.493147,4861.0815,-0.028092304,0.026869893,-0.22675718,0.39325282,11.460887,12.03987,10.7684,9.837,9.354,9.212,0.04134747,77.58466999999999,0.011923193,0.031678617,0.033570867000000004,0.049369458,0.0004698830940474963,0.001134208544532056,0.0007231072562685625,0.021,0.022000000000000002,0.018000000000000002,1.8099,1.8831,1.7215,0.08079999999999998,0.25765458003606684,0.01948317816484041,1.4646142,1.4767732,1.4537844,0.011494400000000042,0.16572324047388104,0.003406899009392922
196,2M19312295+3822115,2052304909285354368,3.1301963,4972.77,0.00030969083,0.025556403999999998,-0.19340801,0.46767200000000003,10.729693,11.237143,10.099889,9.283999999999999,8.835,8.716000000000001,0.055251293,82.99761,0.011934086000000002,0.03376533,0.037252218,0.054074477,0.0002947821841903231,0.00068263910589339,0.0007167560392584704,0.021,0.02,0.017,2.4218,2.9879,1.9724,0.5077499999999999,0.38413827485871604,0.09018553220991204,0.6334345,0.6419249,0.6244820999999999,0.008721400000000016,-0.19829828647785885,0.005982113867073757
197,2M19324316+3818052,2052254606627114752,2.7370327000000003,4668.98,0.0054925456999999995,0.27496156,-0.123746976,0.502683,11.574342999999999,12.236801,10.815445,9.78,9.211,9.091000000000001,0.050038245,70.697754,0.010015189,0.024754963999999997,0.024781106,0.037275415,0.0002445174028187225,0.0010144086040686506,0.0006033826219375982,0.021,0.02,0.018000000000000002,4.2878,5.239,3.2734,0.9827999999999999,0.6322345199398276,0.10212466018463279,1.1105549000000001,1.1280652,1.0952167,0.01642425000000003,0.04554003265280997,0.006417072203210448
201,2M19042353+3828052,2099975296752562048,2.6974907000000004,4688.1304,0.012526668999999999,0.13974823,-0.059050492999999996,0.3399125,12.354041,12.985418,11.617230000000001,10.639000000000001,10.061,9.91,0.051148567,69.67191,0.010904836000000001,0.027053095,0.02665643,0.0402024,0.00016266608293458162,0.0011220134298106643,0.0006615615602323377,0.02,0.02,0.017,9.8273,11.5042,7.1614,2.1714,0.9924342140509944,0.10292924568606293,1.4871994,1.5135988999999999,1.4672364,0.023181249999999976,0.1723692015508636,0.006755355381448308
203,2M19061556+3827459,2099982546657357824,2.9606876,4774.2017,0.0007693358000000001,0.069304876,-0.068852775,0.21706024,12.32418,12.928042999999999,11.604989999999999,10.665999999999999,10.125,9.999,0.053027254,73.532265,0.01152994,0.029486822000000003,0.030166542,0.04489957,0.00017457363573836204,0.0012151477364696905,0.000877891146032761,0.02,0.02,0.018000000000000002,7.8856,10.0686,6.3826,1.843,0.8968347435464059,0.09898572994924176,1.0750601,1.0901404,1.0581322,0.016004099999999993,0.031432743664436054,0.0064712520299550335
204,2M19194691+3824269,2052871776243470464,2.5287151000000003,4923.8486,0.01146898,-0.14802627,-0.10738893,0.31253108,10.288114,10.840183999999999,9.622551,8.73,8.244,8.133,0.045460157,80.99695600000001,0.013695276999999999,0.03603457,0.039712086,0.057513695,0.0005878820027738207,0.0021273066699145637,0.0012564892840216668,0.027000000000000003,0.023,0.024,3.159,3.5865,2.7227,0.43189999999999995,0.49954962590514895,0.05983552191064126,0.9032784,0.9151308,0.8943552,0.010387800000000027,-0.04417837488101649,0.004986567976942899
205,2M19203924+3826210,2052869744718691072,2.924472,4805.6235,0.17191994,-0.28345767,0.057241707999999995,0.2118817,12.522177000000001,13.094889,11.818667,10.886,10.324000000000002,10.241,0.06034895,75.73591,0.015249414,0.036240686,0.03877773,0.056581757999999996,0.00017380396938437848,0.00223528565741149,0.000924772199600854,0.018000000000000002,0.021,0.018000000000000002,10.1973,12.8927,8.0353,2.4287,1.0084851962398644,0.10267089064628598,1.1956034,1.2147416,1.1788538000000002,0.017943899999999985,0.07758714139496048,0.006511978405196135
207,2M19205193+3825594,2052822946755034240,3.0228078,4947.6973,0.006784005,-0.11251266,-0.13722028,0.28553975,10.657862,11.163611,10.027084,9.205,8.735,8.622,0.057840300000000004,82.083244,0.013314755,0.035836555,0.039699182,0.05742981,0.0002855392647260757,0.0010464132552756578,0.000627124858859629,0.018000000000000002,0.021,0.017,3.5398,4.414,2.7977,0.8081499999999999,0.5489787249212358,0.09901559298927257,0.6353302,0.6446765,0.6258929000000001,0.00939179999999999,-0.19700050027370147,0.006420907196542702
208,2M19225570+3829124,2052837313425734656,2.5833373,4634.413,0.18879148,-0.21777242,0.09075044,0.25152645,12.476459,13.099965,11.738199,10.717,10.147,10.002,0.064345464,76.45912,0.015760815,0.031032147000000003,0.035548866,0.050871402,0.00016594917840340173,0.0013982016384972429,0.0008562096439790334,0.022000000000000002,0.021,0.017,10.8951,13.7955,8.2224,2.78655,1.0372312207455496,0.1123694225997135,1.4586718,1.481425,1.4338373,0.02379385000000002,0.16395758697025786,0.007089897697599573
209,2M19261764+3824435,2052681973050242688,2.4967932999999998,4842.8867,0.021987911000000002,-0.09603709,-0.08752484,0.27066517,12.325954,12.896545,11.634139,10.719000000000001,10.173,10.086,0.04292934,77.01435,0.013143573,0.033480465,0.035662286,0.05226081,0.00016050659939925715,0.001602603588494178,0.0008559026091570221,0.022000000000000002,0.016,0.018000000000000002,4.7931,5.596,4.3152,0.6404000000000001,0.6806164899129533,0.056438388355487035,2.1688775999999996,2.1867144,2.1503051,0.018204649999999902,0.33623504341828486,0.0036459899615740032
210,2M19271603+3828470,2052686233658032896,2.7915094,4664.305,-0.0047985,0.24238156,-0.017110601,0.3305174,13.170842000000002,13.809475,12.421707000000001,11.425,10.827,10.699000000000002,0.049880575,69.5239,0.010165558,0.025196264,0.024818497000000002,0.037500788,0.00023553148172039684,0.0013628571167834114,0.0008987524005521497,0.025,0.032,0.02,6.1187,7.8176,4.9545,1.4315499999999997,0.7866591602503276,0.09903680627312356,1.8358389,1.8634111,1.8092554,0.02707785000000001,0.2638345679813728,0.0064044003275815775
211,2M19273205+3826255,2052684962347735936,2.8088599999999997,4775.087,-0.015904965,0.07592956,-0.12678084,0.41852915,11.066175,11.645556,10.377061999999999,9.49,8.977,8.854,0.052908786,73.557686,0.011469545,0.02939761,0.03006606,0.044758945999999994,0.00033815435368622637,0.0010100336964091738,0.0005802394812981504,0.025,0.049,0.02,2.9312,3.6472,2.3174,0.6649,0.4670454519877564,0.09847928828258129,0.9132177,0.9278619,0.8994563000000001,0.014202799999999969,-0.039425679597664895,0.00675163699423597
212,2M19294709+3824185,2051945197183143808,2.6354482000000004,4542.9326,0.08496122,0.19563267,0.09016292,0.34457195,13.163491,13.827022,12.393391000000001,11.337,10.757,10.610999999999999,0.056889154000000004,74.18779,0.011673753,0.023458637,0.026128754,0.037988987,0.0002637168475549956,0.0012869941332771528,0.0005483075224865797,0.021,0.022000000000000002,0.017,8.8407,11.4671,7.1614,2.15285,0.9464866534860964,0.10222783395543206,1.8793737000000001,1.9075947000000002,1.8486304,0.029482150000000047,0.2740131450346045,0.006818008286172295
213,2M19295659+3825045,2051945506420802816,2.4672658,4864.282999999999,0.020075802,0.01701855,-0.12488431,0.3767257,12.524272999999999,13.106463,11.821234,10.855,10.342,10.251,0.04442696,86.79092,0.013033052,0.031200336000000002,0.037739404,0.053251807000000005,0.00016570070759280853,0.0016774444354517026,0.0005810128693617411,0.022000000000000002,0.022000000000000002,0.018000000000000002,2.4833,2.5994,2.3313,0.13405,0.3950291885333732,0.023637475460817486,2.3761422,2.3904852,2.3611301,0.01467755000000011,0.37587242739812,0.0026830707742892534
214,2M19314045+3829592,2052307967302141184,2.8462857999999995,4850.8315,0.035660975,-0.11540708,-0.1033192,0.2928908,12.822119,13.399444,12.120017,11.193,10.647,10.546,0.059380274000000004,80.55409,0.013742658,0.033709574,0.037805992999999996,0.054501202,0.00018202818612866878,0.0009631747472504948,0.0007977793131674904,0.021,0.019,0.018000000000000002,3.9101,4.9408,3.1261,0.9073500000000001,0.5921878645295845,0.09939720394049947,1.6933398,1.7198139000000001,1.6691291000000001,0.025342399999999998,0.228744116087261,0.0064957629562425595
216,2M19000206+3832494,2100126410881422720,2.6906555,4599.462,0.0007560514,0.252578,-0.04348123,0.44610476,11.516095,12.171255,10.766492999999999,9.766,9.22,9.01,0.05134298,69.76414,0.010408871,0.023949752999999997,0.02422429,0.036318075,0.000541310150764529,0.0014939611006015152,0.0004217575712417432,0.021,0.027000000000000003,0.017,5.3407,6.2355,4.7315,0.7520000000000002,0.7275981832857806,0.05993621956737566,1.1331891,1.1442102,1.1222249,0.010992650000000026,0.05430238844580552,0.004212957156341374
218,2M19015345+3831261,2099941967805869312,2.7515232999999997,4527.536,0.014071252,0.43337709999999996,0.08727792,0.42786595,12.190856,12.892024000000001,11.383450999999999,10.277999999999999,9.683,9.54,0.048726544000000004,67.96823,0.009167943000000001,0.02079891,0.02069244,0.031284396,0.00019656308174464954,0.0016948185678344885,0.0019348874294156104,0.021,0.016,0.019,7.4777,9.5645,6.0954,1.7345500000000005,0.8737680375822989,0.09783003039452037,1.1336172,1.1494418,1.1167086,0.01636660000000006,0.054466426696372534,0.006273562835010654
219,2M19021896+3835545,2100033506449211648,2.4846716,4827.462,0.020440478,0.05720632,0.005839481999999999,0.25992447,11.6614,12.25643,10.9541,10.027000000000001,9.48,9.378,0.042713653,83.79715999999999,0.012516038,0.029981479,0.035160996,0.050133977,0.0001681791212337913,0.001205731029227941,0.0005438626532583424,0.02,0.02,0.017,3.6346,3.8461,3.2004,0.32284999999999986,0.5604566222510331,0.03990815506318657,1.5835142,1.5950175,1.5721718,0.011422849999999925,0.19962196221629327,0.0031327251357557567
220,2M19040751+3833066,2100023778343396224,3.0959618,4793.3164,-0.0013721287,0.3288427,-0.06510864,0.5294784,12.640781,13.2509,11.919029,10.975999999999999,10.444,10.33,0.049496118,75.47870999999999,0.00953723,0.025850192,0.026664947999999997,0.039750706000000004,0.00020893947385136613,0.00121328297207568,0.00079844037384591,0.021,0.021,0.018000000000000002,5.184,6.381,4.1011,1.1399500000000002,0.7146649928625369,0.09599419274929921,1.1128678,1.1284671000000002,1.0972358,0.015615650000000073,0.046443576607373305,0.00609446641820478
221,2M19042962+3835044,2099978462148578560,2.8033638,4795.514,0.045911975,-0.27253225,0.023212194,0.1273422,11.973692999999999,12.542942,11.279762,10.363,9.816,9.692,0.0629073,79.027794,0.01567526,0.03547014,0.040032588,0.057463557,0.00016086917302038373,0.0010382470546221878,0.0005987093519110864,0.02,0.02,0.017,7.7206,9.6582,6.1235,1.7673500000000004,0.8876510524812841,0.09894823612932929,1.2766601,1.2956565,1.2597954,0.017930550000000038,0.10607528540475746,0.006094929946871344
222,2M19065821+3832051,2099237597471049344,3.1076496,4769.5347,0.003232021,0.26363775,-0.11715217,0.20178783,12.454883,13.060803,11.734425,10.823,10.272,10.155,0.049465775,72.93346,0.009883892,0.026520057000000003,0.026596737999999998,0.03995944,0.00021400684426575722,0.0012425188448228486,0.0007827061726883855,0.022000000000000002,0.02,0.018000000000000002,9.6283,11.8813,7.6296,2.12585,0.9835496136257155,0.09618109611285969,0.9091615000000001,0.9230377999999999,0.8963961,0.01332084999999995,-0.04135896350093162,0.006359764072379287
225,2M19084683+3835523,2099600161429446016,2.6887307000000003,4632.088,0.13823172,-0.15068713,0.04598335,0.19938836,10.017785,10.598364,9.330504,8.381,7.861000000000001,7.73,0.056296032,67.9266,0.013728786000000002,0.030603032999999998,0.030377159,0.045503747000000004,0.0002548586814177245,0.0008395884222955896,0.000910646158416295,0.023,0.023,0.021,12.8327,15.6685,9.482,3.0932500000000003,1.1083180415452702,0.1090637354772151,0.5243489,0.532969,0.5158221999999999,0.008573400000000049,-0.2803796387389398,0.007100959865511236
226,2M19130311+3834596,2099380186087430400,3.011797,4841.0884,0.00023980066000000002,0.07887625,-0.21061729,0.46806270000000005,11.965846,12.554808,11.260218,10.318,9.788,9.682,0.053330037999999996,76.57902,0.011446177,0.030463393999999998,0.03191406,0.047145102,0.00016914721107541553,0.0013595607908201135,0.0008582471948137549,0.02,0.019,0.018000000000000002,4.1327,5.1861,3.3022,0.9419499999999998,0.6162338802216096,0.09801875682521971,0.9500528,0.9649053,0.9364619000000001,0.014221699999999999,-0.022252257751747308,0.006497289554801627
228,2M19200564+3834338,2052875212217480704,2.6857443,5070.7390000000005,-0.037161373,0.10425663,-0.18802708,0.47321287,11.480273,12.019552000000001,10.820947,9.967,9.47,9.376,0.044308435,87.85791,0.011217228000000001,0.034233656,0.03883563,0.055934414,0.00038700143044634316,0.0016801681133882251,0.0008295052480400411,0.019,0.016,0.017,0.8547,0.9947,0.7328,0.13095,-0.06818629604086068,0.06635332864096631,1.4524021,1.483917,1.4272499,0.028333549999999947,0.16208686817926884,0.008454794479249336
229,2M19205281+3830283,2052876169989763968,2.8307493,4794.906,0.041969232,-0.015655166,-0.08510758,0.30787644,12.342864,12.937145,11.631966,10.672,10.115,10.032,0.054796483,74.6391,0.012332899,0.031216372000000003,0.032433826,0.047971614,0.0001432912464172098,0.0012759950679130938,0.0010091507064535765,0.028999999999999998,0.022000000000000002,0.040999999999999995,3.5084,4.4165,2.7880000000000003,0.8142499999999999,0.5451091023363692,0.09989273267347648,1.4413701,1.4638232,1.419221,0.022301100000000018,0.15877550874625293,0.0067192986224029055
230,2M19205294+3831403,2052876277369480576,2.9544876,4803.4766,-0.010560265,0.20793843,-0.20454577,0.37901425,13.003758,13.619613000000001,12.27492,11.329,10.761,10.636,0.059944134,88.9237,0.011766013,0.02686881,0.03378395,0.04725783,0.0003130859761435456,0.0016263243197611743,0.0007620714619793745,0.02,0.016,0.018000000000000002,4.1317,5.0682,3.2151,0.92655,0.6161287801577157,0.09882962956705416,1.6851183,1.7110941,1.6614985999999998,0.024797750000000066,0.22663039496033155,0.006386957069456203
232,2M19230440+3834096,2052839611230408576,2.5039036,4697.918,0.20373942,-0.4372829000000001,0.08446777,0.14553776,12.876164,13.485456,12.146815,11.155,10.554,10.472999999999999,0.07492029,85.73278,0.019737972,0.03567915,0.04635485599999999,0.06354097,0.0002499874346340025,0.001306974979256026,0.0007273615334590922,0.021,0.022000000000000002,0.018000000000000002,11.3757,13.5058,9.4406,2.0326000000000004,1.055978130321122,0.07776035865939662,2.0408031,2.0633246,2.016044,0.023640299999999913,0.30980110529982824,0.00503377488391496
233,2M19230592+3833230,2052839409370629888,3.13627,4857.5054,0.010041799,0.12592225,-0.11098031,0.36456966,13.061952,13.671414000000002,12.330801,11.370999999999999,10.832,10.731,0.053448047,78.61151,0.01117136,0.029879542000000002,0.03200922,0.046990927,0.00028892598070151543,0.0013529753894747643,0.0006240205402718857,0.021,0.02,0.018000000000000002,6.999,8.8081,5.5757,1.6161999999999996,0.8450359935134151,0.09929141903596228,1.2563343999999999,1.2759393,1.237371,0.019284149999999955,0.09910525145951321,0.006665040468800121
234,2M19232529+3833418,2052842158148906880,2.5055668,4625.048,0.24776204,-0.27533764,0.04058607,0.13354307,12.523826,13.138945999999999,11.792082,10.797,10.217,10.099,0.06347293,73.58055999999999,0.016081465,0.032058295,0.03532936,0.0511244,0.00021614700749572613,0.0013129583892068641,0.0009381396496399574,0.02,0.02,0.017,11.6492,14.8361,8.6099,3.1131,1.0662961015409917,0.11816082229734676,1.5702638999999998,1.5940048999999998,1.5355361,0.029234399999999938,0.19597264647450577,0.00811481052860595
235,2M19253516+3832018,2052732859824129024,3.0630414,4866.2573,-0.019048635,0.09624748,-0.19148168,0.40879829999999995,11.595391000000001,12.147333,10.924472,10.052,9.546,9.445,0.053148814,77.673805,0.011285116000000001,0.030618118,0.032295406,0.04761583,0.00021274972415219473,0.0012874556831166117,0.0006124200197810126,0.02,0.022000000000000002,0.017,3.3078,4.0755,2.6002,0.7376499999999999,0.5195392428629126,0.09758707175987216,0.9220039000000001,0.9356438,0.9088661,0.013388850000000048,-0.03526724191285954,0.006305319613191706
