,APOGEE_ID,KIC,RA,DEC,FE_H,A_FE,age,age_68L,age_68U,mass,mass_68L,mass_68U,dist,dist_68L,dist_68U,Av,Av_68L,Av_68U,evstate
39,2M19274515+3727100,2016676,291.93815,37.45279,0.05681,-0.00025,0.9633,0.8809999999999999,1.072,2.1338,2.0229,2.2069,1301.2685,1287.33,1313.6686,0.4327,0.395,0.4762,2
40,2M19274667+3727398,2016706,291.9445,37.46106,-0.03236,-0.00898,3.8415,3.5892,4.4587,1.3217,1.2659,1.355,934.3806,927.3848,942.9487,0.3567,0.3154,0.3949,2
41,2M19275725+3725189,2016978,291.98854,37.42193,0.07243,0.028710000000000006,7.3788,5.821000000000001,9.2781,1.1336,1.0682,1.2132,1857.4286,1830.2061,1885.099,0.4031,0.3316,0.4749,1
42,2M19290899+3726467,2018283,292.28749,37.44633,0.22182,-0.00594,4.9655,4.0272,6.3441,1.2796,1.2133,1.3743,1305.2722,1283.8075,1323.1571,0.4701,0.3928,0.535,1
43,2M19292262+3728081,2018537,292.34429,37.46894,0.25625,-0.00058,4.8032,3.8994,6.0937,1.3018,1.2341,1.393,1068.4473,1053.1738,1084.6208,0.4645,0.3966,0.5349,1
44,2M19034433+3734348,2140446,285.93474,37.57635,0.30245,0.01351,7.2957,5.7624,8.8076,1.186,1.1271,1.2683,1136.3982,1123.3108,1150.024,0.3033,0.255,0.3525,1
45,2M19045244+3731146,2141255,286.21853,37.52075,-0.19361,0.03129,6.3493,5.0699,8.0333,1.1448,1.0536,1.1912,1286.3337,1267.0387,1304.6349,0.2401,0.184,0.3248,1
46,2M19214745+3730572,2155869,290.44774,37.51591,0.19506,-0.00474,3.3391,2.6607,4.2024,1.4571,1.3567,1.5416,1582.4846,1557.7578,1605.2327,0.3219,0.265,0.4059,1
47,2M19232744+3734298,2157650,290.8643600000001,37.57496,0.15617,-0.00559,5.1111,4.121,6.5137,1.2746,1.1912,1.3492,1518.1926,1495.5465,1539.8616,0.37200000000000005,0.295,0.4336,1
48,2M19253124+3733144,2159864,291.38019,37.55402,-0.09656,-0.00034,2.1012,1.7422,2.7219,1.5546,1.4654,1.6597,2361.9858,2325.4120000000003,2397.1696,0.4686,0.395,0.5406,1
49,2M19262385+3732227,2160901,291.59939,37.53966,0.24062,0.01524,4.5394,3.4818,5.6866,1.3469,1.2588,1.4433,1338.3707,1319.7753,1359.2402,0.3786,0.305,0.4459,1
50,2M19264805+3733467,2161409,291.70021,37.56299,0.09674,-0.00169,3.8948,3.1261,4.96,1.3561,1.2788,1.4519,1628.7254,1611.9441,1646.1969,0.8782,0.815,0.9387,1
51,2M19270967+3731187,2161831,291.79033,37.52186,-0.27142,0.07914,8.0229,6.3826,10.0641,1.0439,0.9862,1.1167,1341.029,1319.9879999999998,1359.8343,0.5219,0.4459,0.5849,1
52,2M19291444+3732279,2164262,292.31017,37.5411,0.14687,0.00542,5.4342,4.3491,6.9967,1.2474,1.1748,1.3388,1647.6276,1619.9437,1673.5215,0.4407,0.3604,0.5149,1
53,2M19291858+3735195,2164327,292.32742,37.58878,0.10267,-0.0235,2.4603,2.3174,2.6460000000000004,1.5661,1.5283,1.5994,1101.6989999999998,1095.2167,1110.3779,0.1969,0.165,0.2292,2
54,2M19292074+3734149,2164379,292.33644,37.57081,0.41787,0.042,7.1121,5.6885,8.9207,1.1912,1.1082,1.2392,1577.8023,1557.7578,1602.2801,0.507,0.435,0.5626,1
55,2M19300234+3735387,2165198,292.50979,37.59409,0.1667,-0.00885,3.3641,2.7196,4.3141,1.4523,1.3489,1.5337,1336.7658,1316.7398,1356.7782,0.3194,0.255,0.3976,1
56,2M19305748+3731444,2166223,292.73952,37.52902,0.11772,0.0003,4.8179,3.8459,6.1086,1.2943,1.1978,1.3613,1978.0401,1947.6013,2008.7455,0.3808,0.3068,0.455,1
57,2M19045380+3741230,2283721,286.22419,37.68973,-0.1916,0.11233,9.4182,7.4989,12.0439,1.0143,0.9593,1.0891,1675.761,1650.0607,1701.1031,0.2961,0.205,0.355,1
58,2M19060736+3740100,2284679,286.5307,37.66945,-0.44799999999999995,0.20509,11.2142,9.0157,14.0133,0.9394,0.8897,1.0045,588.3684,580.0962,596.857,0.0741,0.0018,0.1349,1
59,2M19074000+3740453,2285827,286.91668,37.67928,0.27518000000000004,0.026910000000000003,6.9831,5.4325,8.43,1.1983,1.1199,1.2646,1182.2078,1165.4668,1200.8284,0.2827,0.215,0.3551,1
60,2M19242206+3738241,2301349,291.09195,37.64004,0.38891,-0.006790000000000001,7.8506,5.9745,9.6568,1.1537,1.0964,1.2525,2094.3677,2066.8073,2125.6986,0.4402,0.3849,0.5149,1
61,2M19255446+3740212,2303101,291.47692,37.67256,0.24383,0.04598,11.8848,9.4537,14.9632,1.0103,0.9593,1.0903,1261.6342,1243.0825,1281.7805,0.2989,0.2176,0.3648,1
62,2M19255892+3736237,2303200,291.4955,37.60659,-0.02439,0.0013,7.7065,6.5313,11.1701,1.0581,1.0045,1.1587,1917.9129999999998,1877.7591,1952.0079,0.3596,0.2251,0.4149,1
63,2M19261131+3738171,2303414,291.54714,37.63809000000001,0.03297,-0.01883,4.977,4.0133,6.3805,1.2534,1.1802,1.3411,2282.0532,2246.4665,2317.3659,0.3524,0.2754,0.425,1
64,2M19275908+3741282,2305407,291.99617,37.69118,-0.09542,-0.02299,1.9961,1.6773,2.5398,1.5746,1.4858,1.6704,1227.0602,1209.2049,1243.2556,0.3488,0.275,0.4079,1
65,2M19280288+3741507,2305479,292.01202,37.69742,0.29368,0.00265,8.0394,6.4699,10.1162,1.1546,1.0801,1.2245,1403.8193,1381.974,1423.914,0.4084,0.325,0.4666,1
66,2M19280882+3736381,2305590,292.03679,37.6106,-0.29561,0.23539,10.2088,8.2604,12.4406,1.0264,0.9543,1.0714,1071.7846,1058.6198,1085.1445,0.3414,0.2793,0.3849,1
67,2M19282828+3741077,2305987,292.1178700000001,37.68549,0.13701,0.06178,8.9151,7.5718,10.1129,1.0911,1.0567,1.1523,2016.8127,1997.5604,2038.3738,0.4885,0.4365,0.5248,1
68,2M19282855+3739572,2305992,292.11899,37.66591,0.08098999999999999,0.01917,5.4272,4.3551,6.8396,1.2361,1.1639,1.3182,1046.6804,1031.2882,1062.8718,0.3459,0.2609,0.405,1
69,2M19285254+3738311,2306481,292.21892,37.64199,-0.24515,0.06337999999999999,4.7065,4.2111,5.5567,1.2042,1.1481,1.2567,2350.8328,2330.7727,2371.8445,0.4247,0.385,0.4627,2
70,2M19295606+3740555,2307683,292.4836200000001,37.6821,-0.15574000000000002,0.01428,4.3182,3.6551,5.0701,1.2781,1.2133,1.3441,1348.9389,1333.6438,1363.0325,0.3038,0.265,0.35200000000000004,1
71,2M19313386+3740119,2309550,292.89109,37.66999000000001,-0.00706,-0.03032,1.8311,1.7469999999999999,1.9269999999999998,1.6939,1.6681,1.7217,559.8633,555.4053,564.2712,0.0773,0.045,0.1207,2
72,2M19041265+3743311,2422558,286.05274,37.72532,0.31724,0.02913,4.8699,3.9355,6.1811,1.3129,1.2428,1.4058,1575.4536,1553.1378,1597.7231,0.3784,0.325,0.4597,1
73,2M19041758+3743261,2422635,286.07329,37.72392,0.00883,0.00646,4.2948,3.4498,5.4304,1.3122,1.2249,1.3865,1156.752,1139.2526,1173.5023,0.2036,0.1306,0.275,1
74,2M19071517+3744455,2424822,286.81323,37.74598,0.055060000000000005,-0.0142,2.5045,2.0156,3.1252,1.5363,1.4536,1.6440000000000001,1094.4541,1078.2513,1110.4267,0.3006,0.225,0.3666,1
75,2M19072522+3746459,2424955,286.85511,37.77943,-0.02346,0.01956,8.3672,6.2835,9.883,1.0937,1.0375,1.1731,770.487,761.2022,781.1845,0.1899,0.125,0.2407,1
76,2M19201973+3746549,2435987,290.08222,37.78194000000001,0.38341,0.05082,8.1387,6.4091,10.113,1.1482,1.0952,1.2418,4116.3207,4053.7783,4173.5637,0.5913,0.535,0.6696,1
77,2M19202870+3743169,2436209,290.11959,37.72138,0.42788,0.05075,7.706,7.1614,9.3575,1.1694,1.1033,1.1911,4194.1342,4154.32,4235.6134,0.5074,0.4623,0.5449,1
78,2M19204102+3743025,2436688,290.17094,37.71737,0.4251,0.029210000000000007,8.8858,7.021,11.0881,1.1168,1.0519,1.1958,4173.725,4106.956,4231.5638,0.5136,0.4605,0.5948,1
79,2M19204517+3744339,2436900,290.18823,37.74276,0.39931,0.05721,10.0329,7.8523,12.2375,1.0814,1.0167,1.151,4121.4599,4062.8433,4182.9792,0.4947,0.4336,0.5648,1
80,2M19205003+3747282,2437191,290.2084700000001,37.79117,0.15622,0.02465,7.0724,5.559,8.9551,1.1635,1.0914,1.2443,1177.3348,1158.5904,1195.3828,0.3672,0.295,0.4454,1
81,2M19205862+3747404,2437692,290.24429,37.79458,0.21217,-0.01634,2.3643,2.2646,2.4314,1.6124,1.5919999999999999,1.6366,1277.6669,1269.1121,1284.2378,0.3079,0.275,0.3285,2
82,2M19211300+3743005,2438333,290.30421,37.71682,0.42971,0.0268,9.4075,8.2149,12.1622,1.1018,1.0279,1.1483,4159.4482,4106.7666,4212.2987,0.4683,0.415,0.5243,1
83,2M19211415+3746578,2438368,290.30899,37.78274,0.39302,0.00238,0.8675,0.7499,0.9525,2.2857,2.2139,2.4431,1275.7908,1263.9791,1286.723,0.4312,0.391,0.4748,2
84,2M19250117+3742537,2442483,291.2549,37.71492,-0.14234000000000002,0.11805999999999997,10.0423,7.8523,12.6677,1.0182,0.9507,1.0814,1662.2511,1636.477,1688.4423,0.3717,0.2923,0.445,1
85,2M19250521+3747533,2442559,291.27172,37.79815,-0.09587,0.04036,2.6021,2.4266,2.8084,1.4902,1.4595,1.5204,2581.1507,2562.7716,2597.0789999999997,0.32,0.295,0.3649,2
86,2M19255881+3742189,2443573,291.49506,37.70525,0.03167,0.006509999999999999,4.0681,3.3636,4.84,1.3511,1.2778,1.4188,1382.7948,1368.6424,1397.9867,0.2404,0.195,0.2841,1
87,2M19261694+3745527,2443903,291.5706,37.76465,-0.54019,0.231,12.6354,10.1158,15.8693,0.9183,0.855,0.9691,1092.7903,1076.4651,1107.9102,0.1675,0.105,0.2369,1
88,2M19273829+3744552,2445426,291.90956,37.74868,0.05272,-0.01064,3.3286,2.6607,4.204,1.4064,1.3287,1.5064,501.7288,489.2153,513.7806,0.2403,-0.065,0.6173,1
89,2M19282549+3746240,2446327,292.10624,37.77334000000001,0.07927999999999999,0.06582,8.6066,7.4989,10.5375,1.1054,1.0387,1.148,1423.0526,1407.6668,1438.942,0.4348,0.385,0.4839,1
90,2M19285988+3745187,2447046,292.24951,37.7552,0.08644,-0.01107,3.6429,2.9174,4.5564,1.3898,1.2983,1.4653,948.0575,934.3294,960.8401,0.3043,0.2407,0.3749,1
91,2M19291986+3742170,2447476,292.33276,37.70473,0.31502,0.00144,3.971,3.2471,5.0686,1.3561,1.301,1.4721,1672.9196,1650.0607,1699.8768,0.4369,0.365,0.4993,1
92,2M19302355+3745440,2448679,292.59814,37.76224000000001,-0.02188,0.02583,3.9469,3.6728,4.5789,1.3208,1.2638,1.355,1834.2255,1819.5748,1851.3555,0.376,0.3246,0.4049,2
93,2M19304378+3745086,2449020,292.68244,37.75239000000001,0.04574,-0.01643,1.3292,0.9979,1.3642,2.0773,1.9053,2.2033,1790.0729999999999,1757.5186,1821.7169,0.29100000000000004,0.215,0.3788,2
94,2M19311169+3745546,2449518,292.79874,37.76519,0.23358,-0.01952,0.7863,0.7161,0.9772,2.3272,2.1368,2.3985,2641.8305,2584.4016,2675.9831,0.5004,0.405,0.5634,2
95,2M19311366+3745510,2449558,292.80692,37.76418,0.02294,0.01132,1.5552,1.2445,1.9347,1.7733,1.6595,1.8997,1792.7834,1763.1933,1821.8249,0.4905,0.4193,0.5849,1
96,2M19325837+3742091,2451509,293.24323,37.70253,-0.03415,-0.00493,1.9743,1.6032,2.4409,1.6179,1.5351,1.7296,595.6383,587.5165,604.6274,0.0812,0.015,0.1494,1
97,2M19062145+3750033,2556640,286.58941,37.83426,-0.14165,0.03841,3.3429,3.0549,3.7546,1.3546,1.3182,1.4077,1335.9013,1322.8178,1350.1326,0.2387,0.195,0.2937,2
98,2M19200622+3753403,2568563,290.02595,37.89453,0.31382,-0.01002,1.7635,1.7155,1.7984,1.8171,1.7946,1.8427,1214.1448,1203.6495,1223.9315,0.4883,0.435,0.5088,2
99,2M19202341+3749231,2568912,290.09755,37.82309,-0.08835,0.15875999999999998,10.3729,8.2224,13.2054,1.0275,0.9549,1.0857,1243.5205,1223.2071,1261.7639,0.3824,0.305,0.4554,1
100,2M19204624+3749105,2569618,290.1927,37.8196,0.40184,0.04842,7.4987,6.8391,8.8555,1.1695,1.1023,1.165,4284.5797,4241.3095,4321.7059,0.4762,0.4396,0.5148,1
101,2M19205958+3748108,2570172,290.24826,37.803000000000004,0.4441600000000001,0.01872,7.0765,5.2083,8.2201,1.1915,1.1481,1.305,4210.6581,4146.4838,4270.6045,0.5178,0.4607,0.5949,1
102,2M19262042+3749476,2576417,291.58512,37.82989,0.26294,0.06677999999999999,9.6969,8.6099,11.4273,1.1021,1.0342,1.1219,1790.4654,1773.2499,1809.1831,0.3664,0.3241,0.4149,1
103,2M19274843+3753327,2578198,291.95182,37.89244,-0.08225,0.02458,5.0244,4.0161,6.381,1.2416,1.1587,1.3152,1137.2485,1120.4693,1154.7521,0.2806,0.2074,0.3549,1
104,2M19280778+3750068,2578581,292.03244,37.83525,-0.13183,0.0563,6.1364,4.8417,7.7214,1.1471,1.0822,1.2244,1258.0118,1240.2235,1277.0841,0.2614,0.185,0.3302,1
105,2M19290451+3753345,2579661,292.26882,37.89294,-0.05149,0.03094,3.2864,2.6002,4.1,1.4042,1.3182,1.4915,1106.8888,1090.9379,1123.2678,0.3768,0.3042,0.4448,1
106,2M19295811+3748244,2580691,292.49216,37.80679,0.13541,0.02535,10.8652,9.2257,12.5419,1.0417,0.9862,1.0792,2260.8746,2236.1456,2285.4855,0.3721,0.325,0.4302,1
107,2M19304455+3753015,2581533,292.68565,37.88376,0.14706,0.0125,4.4428,3.6787,6.5295,1.34,1.2077,1.4109,2591.0352,2537.231,2639.2745,0.4489,0.3632,0.5449,1
108,2M19321986+3751336,2583386,293.08278,37.85935,0.32775,-0.00594,2.0294,1.5481,2.3708,1.7392,1.6162,1.8363,1283.8819,1266.1932,1302.3811,0.3021,0.2421,0.3748,1
109,2M19324627+3751249,2583884,293.1928200000001,37.85692,0.03724,-0.02368,1.4971,1.4309,1.5307,1.8323,1.8112,1.8736,892.7141,886.1353,899.1403,0.3005,0.2637,0.3348,2
110,2M19331715+3749192,2584477,293.3214700000001,37.82201,0.17905,0.03344,6.7952,5.4325,8.5849,1.1859,1.1109,1.2588,1103.4887,1087.6771,1120.4909,0.4415,0.3712,0.5148,1
111,2M19331716+3753593,2584478,293.32153,37.89981,0.12339,-0.02081,5.149,4.1515,6.5292,1.2479,1.1824,1.3364,1163.1959,1145.9613,1178.9657,0.3694,0.295,0.4303,1
112,2M19044478+3757204,2693967,286.1866100000001,37.95567,-0.09132,0.04198,0.7284,0.6383,0.8791,2.3614,2.218,2.4947,2475.5538,2428.5102,2508.9184,0.3487,0.2609,0.4149,2
113,2M19081605+3757052,2696732,287.06688,37.95147,-0.08953,0.02774,5.7843,4.6026,7.3254,1.1885,1.1117,1.2609,912.0506,898.4626,926.3647,0.2237,0.147,0.2949,1
114,2M19081665+3755043,2696739,287.0694,37.91787,-0.30024,0.03445,5.1432,4.1706,6.3801,1.1722,1.1117,1.2511,917.1611,904.4613,930.0123,0.172,0.115,0.2405,1
115,2M19091637+3754037,2697501,287.31823,37.90105,0.25739,-5e-05,2.0341,1.8408,2.1209,1.7180000000000002,1.6826,1.7882,1795.8378,1781.1065,1813.3482,0.3497,0.295,0.3867,2
116,2M19230991+3755447,2710194,290.79133,37.92911,0.16946,0.07338,10.9111,9.6605,13.2716,1.0404,0.9862,1.0829,1216.5419,1203.6495,1230.6399,0.3461,0.275,0.3805,1
117,2M19232588+3755303,2710472,290.85787,37.92509,-0.02916,0.00584,4.0286,2.7701,4.6224,1.3528,1.2882,1.4815,1308.6318,1289.7334,1339.8263,0.276,0.2227,0.4149,1
118,2M19252992+3759159,2712761,291.3746700000001,37.98777000000001,-0.06105,0.02992,7.0185,5.5616,9.0135,1.1253,1.0547,1.2021,2078.7846,2047.0103,2111.001,0.3489,0.265,0.4124,1
119,2M19255860+3757452,2713305,291.49419,37.96257,0.36212,0.01984,6.7737,6.4047,8.4104,1.2219,1.1428,1.2297,1398.6334,1385.1599,1411.1697,0.33299999999999996,0.287,0.365,1
120,2M19263881+3758455,2714090,291.66172,37.97931,0.1445,0.0053,1.8266,1.7923,1.8832,1.7492,1.7189,1.7862,2126.5147,2112.3699,2140.3659,0.281,0.2602,0.3248,2
121,2M19271735+3755229,2714785,291.82233,37.92304,-0.12793,0.17065999999999998,10.9534,8.7217,13.9646,1.0068,0.9375,1.0637,1059.0146,1042.3656,1075.2456,0.1943,0.1192,0.2749,1
122,2M19313875+3758224,2719795,292.91147,37.97292,0.07067000000000001,0.01119,8.0191,6.1659,9.6565,1.1244,1.0665,1.2068,863.1178,852.1186,877.8379,0.2244,0.1632,0.2949,1
123,2M19315497+3754393,2720096,292.9790700000001,37.91092,0.07002,-0.00187,2.5956,2.1627,3.3829,1.5061,1.4188,1.6067,1804.8421,1779.2622,1834.3471,0.4262,0.3619,0.5049,1
124,2M19323113+3758399,2720777,293.12972,37.97776,0.06484,0.00396,2.6866,2.1627,3.3614,1.5103,1.4099,1.5919999999999999,1691.4319,1669.168,1717.9742,0.4913,0.425,0.5638,1
125,2M19025800+3801446,2831788,285.74168,38.02907,0.12980999999999998,-0.00671,7.4958,5.1535,8.4154,1.1654,1.1053,1.2646,554.4314,546.3865,563.5825,0.094,0.0427,0.1949,1
126,2M19025956+3802049,2831815,285.7482100000001,38.03472,-0.1846,0.16398,11.2469,9.4406,14.3738,0.9670000000000001,0.9274,1.0422,1831.5956,1806.5495,1855.7016,0.276,0.215,0.3409,1
127,2M19034933+3800119,2832426,285.95555,38.00332,-0.04875,0.01347,3.4383,2.9854,5.0915,1.3841,1.2531,1.4456,1570.9191,1536.3847,1597.6094,0.3512,0.2473,0.4448,1
128,2M19070896+3803201,2835067,286.78737,38.05559,-0.18186,0.0541,4.3506,3.4491,5.4307,1.266,1.1857,1.3433,1807.9861,1780.7381,1834.3713,0.2983,0.2218,0.3649,1
129,2M19072576+3804419,2835283,286.85737,38.07832,-0.35607,0.17082,12.7035,10.8393,14.8146,0.9162,0.8785,0.9637,2277.8377,2245.846,2309.4441,0.1993,0.1544,0.2551,1
130,2M19075631+3804160,2835657,286.98465,38.07114,-0.18621,0.02442,3.511,2.8048,4.4146,1.3402,1.2565,1.4254,1979.9635,1952.0910000000001,2009.4946,0.2432,0.185,0.3229,1
131,2M19080077+3803579,2835720,287.00323,38.06609,-0.02435,-0.01291,7.3267,5.821000000000001,9.5491,1.0942,1.0368,1.1857,1330.1453,1308.5789,1350.4766,0.2716,0.1908,0.3449,1
132,2M19082467+3805588,2836038,287.10282,38.09967,0.30018,0.03412,5.016,4.4926,5.4304,1.2944,1.2646,1.3476,1227.2396,1218.6247,1237.3210000000001,0.3059,0.285,0.3368,2
133,2M19095805+3801201,2837276,287.49189,38.02226,0.25756,0.00329,8.9867,7.8523,10.4251,1.1014,1.0616,1.1558,2208.551,2186.3514,2230.9094,0.3386,0.2925,0.3848,1
134,2M19202786+3800415,2846659,290.1160799999999,38.01153,-0.23418000000000005,0.17426,10.3992,8.0353,12.984000000000002,1.0198,0.9394,1.0665,941.9917,926.8937,956.0986,0.441,0.3645,0.5149,1
135,2M19224052+3802014,2848887,290.66884,38.03373,0.18635,-0.00102,3.6883,3.3136,4.4144,1.4028,1.3305,1.452,2385.9227,2365.2661,2407.0419,0.4113,0.375,0.442,1
136,2M19240900+3801141,2850480,291.03751,38.02061,0.33782,-0.01468,7.6186,6.8391,8.8384,1.1695,1.1168,1.2031,2115.5711,2096.4761,2135.4215,0.3833,0.3512,0.4348,1
137,2M19290103+3803497,2856328,292.25433,38.06381,0.17045,0.0143,4.9767,4.0114,6.3805,1.2809,1.2077,1.3723,1995.9635,1964.6258,2025.3561,0.3808,0.3103,0.455,1
138,2M19292444+3801077,2856795,292.35186,38.01882,0.14514000000000002,-0.01634,0.6294,0.6095,0.6609999999999999,2.4868,2.4316,2.5002,1236.049,1228.0608,1243.0853,0.3786,0.355,0.4059,2
139,2M19304793+3800478,2858440,292.69971,38.01329000000001,0.20987,-0.01908,2.2084,2.1135,2.2707,1.6532,1.6292,1.6792,990.4745,982.9465,996.5636,0.3565,0.325,0.3859,2
140,2M19320975+3800165,2860010,293.04065,38.0046,0.09268,-0.01564,1.0199,0.9721,1.1347,2.0183,1.986,2.1346,1350.9405,1334.0434,1359.8313,0.3526,0.325,0.4016,2
141,2M19040919+3810112,2970584,286.03829,38.1698,-0.06596,0.15105,11.5838,8.6099,14.7618,1.0003,0.9289,1.0731,490.8719,482.5031,500.0411,0.1583,0.0541,0.225,1
142,2M19051644+3806264,2971432,286.3185200000001,38.10733,0.1935,0.00266,3.8452,3.1074,4.8405,1.3711,1.2983,1.4655,1179.3608,1162.7862,1195.6616,0.2834,0.215,0.3476,1
143,2M19064769+3809487,2972545,286.6987299999999,38.16354000000001,0.04767,-0.00968,2.9867,2.3174,3.6458,1.4677,1.3854,1.5703,1269.2358,1251.2091,1289.6796,0.1842,0.1222,0.265,1
144,2M19203953+3810181,2984382,290.16474,38.1717,-0.2322,0.02531,3.0643,2.4831,3.8125,1.3654,1.29,1.452,1090.5159,1075.4988,1105.3032,0.3517,0.295,0.4218,1
145,2M19243289+3807545,2988295,291.13706,38.13182000000001,-0.10946,0.01234,10.413,8.2224,13.2614,1.001,0.9289,1.0536,737.4169999999999,725.9055,749.0032,0.1725,0.1075,0.2649,1
146,2M19244988+3807300,2988638,291.20787,38.125,0.13002,-0.01344,0.7038,0.6531,0.8579,2.3849,2.219,2.4544,1795.5942,1772.1483,1817.3665,0.34700000000000003,0.265,0.3935,2
147,2M19250923+3808230,2988988,291.28846,38.13975,0.19899,-0.016890000000000002,4.5607,3.9355,4.896,1.3337,1.2794,1.3738,1046.8542,1038.7238,1055.0385,0.22399999999999998,0.195,0.2584,2
148,2M19265090+3809336,2990932,291.71208,38.15934,0.32464,-0.01969,3.1454,2.541,3.8549,1.4779,1.4043,1.5774,1123.8659,1109.2515,1138.9059,0.2832,0.225,0.3481,1
149,2M19280531+3806147,2992350,292.02215,38.1041,-0.13175,0.02153,2.2184,2.1135,2.354,1.5604,1.5354,1.5847,639.1223,634.5998,644.1749,0.1384,0.1054,0.1748,2
150,2M19292894+3808438,2993958,292.37061,38.14552,0.15242999999999998,-0.014430000000000004,2.3405,2.2131,2.5071,1.6077,1.5703,1.6455,2527.4551,2510.6137,2543.7927,0.3537,0.335,0.4021,2
151,2M19310153+3809508,2995753,292.7564,38.16414,-0.20499,0.05085,8.8677,6.3475,10.347000000000001,1.042,0.9978,1.1375,1498.9547,1477.4064,1523.3962,0.1977,0.125,0.2698,1
152,2M19332416+3808373,2998532,293.35071,38.14372,-0.058329999999999986,0.01475,5.6849,4.5373,7.1623,1.1831,1.1168,1.2651,1350.3728,1329.0457,1369.3121,0.3443,0.275,0.4178,1
153,2M19012952+3812423,3096473,285.37302,38.21175,-0.036000000000000004,0.02704,9.9534,7.8832,12.7357,1.0074,0.9573,1.0913,1356.7925,1335.0573,1377.3617,0.2982,0.2172,0.365,1
154,2M19035980+3815152,3098179,285.9992,38.25422,-0.20573,0.09148,9.6545,7.6736,12.3328,0.9931,0.9493,1.0763,1008.0765,993.3449,1024.4249,0.2383,0.165,0.3181,1
155,2M19062088+3816069,3099834,286.587,38.26861,0.04689,0.081,9.6902,6.6834,11.515,1.0825,1.0045,1.1632,2260.534,2215.6441,2306.6627,0.3258,0.18,0.3848,1
156,2M19071698+3812351,3100505,286.82079,38.20977,0.03451,0.04067,11.1556,8.9681,14.2852,1.0090000000000001,0.9378,1.0664,1556.4427,1531.2638,1579.4462,0.239,0.1483,0.2949,1
157,2M19095722+3813515,3102411,287.48843,38.23099000000001,-0.35927,0.19309,11.1069,8.995,14.2828,0.9616,0.8947,1.0138,706.3299,695.8248,716.6854,0.0756,-0.005,0.1363,1
158,2M19100327+3817519,3102479,287.51366,38.29777,0.2411,0.00544,4.3397,3.7584,4.6287,1.3591,1.3061,1.3996,1567.3336,1554.1749,1580.4627,0.302,0.275,0.3439,2
159,2M19114745+3817475,3103827,287.94774,38.29654,-0.39487,0.1725,10.0208,8.0353,13.3353,0.9763,0.9079999999999999,1.0422,1786.0657,1755.9008,1814.9282,0.3713,0.2935,0.4449,1
160,2M19183941+3815099,3109520,289.66423,38.25275,0.29145,0.00895,8.7142,7.8524,10.6875,1.1173,1.0616,1.1614,925.6038,915.6088,934.3064,0.2865,0.2362,0.3248,1
161,2M19194889+3816529,3110626,289.95371,38.28138,-0.11205,0.06038,8.9434,7.656000000000001,10.5938,1.0361,0.9908,1.0927,1569.9632,1552.8875,1586.6817,0.1725,0.1346,0.2248,1
162,2M19195432+3815128,3110733,289.97635,38.25356,0.30292,0.00127,3.2612,2.6607,4.368,1.4799,1.3676,1.5735,1678.243,1653.8268,1704.1263,0.2206,0.1525,0.2949,1
163,2M19210162+3814188,3111815,290.25676,38.23857,0.23769,0.00984,5.3632,4.217,6.6287,1.2728,1.2022,1.3609,1376.5610000000001,1356.7502,1395.7696,0.4765,0.415,0.5513,1
164,2M19210245+3812541,3111831,290.2602100000001,38.21504,0.36334,0.02475,7.1056,5.6169,8.8108,1.1913,1.1323,1.2809,1630.0815,1607.6815,1653.8094,0.5525,0.485,0.6146,1
165,2M19224315+3816298,3113433,290.6798,38.27496,0.22864,0.01838,7.4637,6.4136,8.4113,1.1721,1.1182,1.2132,1100.0648,1089.4316,1110.4203,0.2782,0.2264,0.3149,1
166,2M19225602+3816041,3113648,290.73345,38.26781,0.26452,0.01313,8.7187,6.9631,10.8346,1.1386,1.0572,1.1966,1540.9752,1518.7981,1564.5132,0.3402,0.275,0.4147,1
167,2M19251454+3815181,3115946,291.31059,38.25503,0.1811,0.00277,3.3038,2.6194,4.1198,1.4571,1.3645,1.5486,1181.2295,1163.322,1198.0712,0.2357,0.1642,0.3049,1
168,2M19255276+3814075,3116604,291.46985,38.23544,0.16638,-0.0072,0.7925,0.7328,0.9365,2.2644,2.1217,2.344,2675.6987,2640.8874,2700.7692,0.4375,0.395,0.4713,2
169,2M19282605+3813491,3119526,292.1085700000001,38.23032,-0.11879,0.02995,3.8769,3.5075,4.4041,1.3042,1.2588,1.3507,1862.5823,1847.1404,1878.81,0.3027,0.265,0.3469,2
170,2M19282751+3817054,3119555,292.11464,38.28484,0.19404,-0.00962,5.3747,4.3152,6.7949,1.273,1.1848,1.3426,1224.353,1206.4237,1241.2904,0.2425,0.1874,0.3249,1
171,2M19291841+3812145,3120486,292.32671,38.20404,0.22794,-0.01084,2.3514,1.9724,2.9532,1.5881,1.5065,1.6898,992.6589,978.3627,1006.0213,0.2122,0.145,0.2781,1
172,2M19301247+3814040,3121427,292.55199,38.23447,-0.45151,0.08481,8.5439,6.9887,10.8344,1.0055,0.9505,1.0744,1339.3521,1319.7753,1357.5608,0.1324,0.0789,0.205,1
173,2M19305546+3815037,3122185,292.7311,38.25105,0.20082,-0.01036,0.6196,0.6095,0.6341,2.4908,2.4731,2.5,1164.4369,1157.6571,1170.8069,0.3365,0.3139,0.3549,2
174,2M19321799+3813169,3123653,293.07499,38.22137,-0.39607,0.0889,7.6616,6.2144,9.6572,1.0444,0.9862,1.1162,1683.9820000000002,1660.5809,1707.9925,0.3,0.2296,0.3549,1
