# Andrea 07-Jul-2020 15:51:38
APOGEE_ID, KIC, RA, DEC, FE_H, A_FE, age, age_68L, age_68U, mass, mass_68L, mass_68U, dist, dist_68L, dist_68U, Av, Av_68L, Av_68U, evstate 
  2M19224038+4812166       10858675  290.66828   48.20462   -0.01401   -0.01444    6.01690    4.82390    7.67030    1.17860    1.10650    1.25500 1307.67640 1286.76700 1326.50850    0.17150    0.11010    0.25490    1
  2M19243350+4812571       10859687  291.13960   48.21587   -0.01580    0.01924    5.11400    4.51860    5.77730    1.22510    1.17690    1.27040 2958.66280 2931.36570 2988.69640    0.23290    0.19340    0.27510    2
  2M19244413+4817090       10859779  291.18388   48.28586    0.21899   -0.00332    4.52750    3.61080    5.68880    1.33350    1.24730    1.41470 1071.99260 1055.60170 1087.65080    0.19310    0.11500    0.25850    1
  2M19250055+4817509       10859941  291.25231   48.29749   -0.08900    0.00991   13.18240   10.59250   16.53410    0.90980    0.86460    0.95490 1169.17030 1155.10100 1181.64100    0.16460    0.10500    0.20590    2
  2M19271908+4812115       10861311  291.82951   48.20322    0.10647   -0.00809    3.58700    2.85100    4.50430    1.38730    1.31410    1.49260 1791.06390 1764.57460 1817.55010    0.21860    0.14500    0.28740    1
  2M19311327+4817412       10863535  292.80532   48.29480   -0.01471    0.04156    6.40580    4.41570    8.82810    1.16040    1.06130    1.29400 2438.92390 2379.46820 2503.14570    0.12780    0.00750    0.23490    1
  2M19314474+4815170       10863834  292.93645   48.25474   -0.18785    0.03360    4.78020    3.86280    6.09270    1.18920    1.15150    1.30600 1954.17550 1925.30670 1982.59310    0.16970    0.11500    0.25250    1
  2M19324319+4816417       10864433  293.17997   48.27826   -1.34241    0.24076   18.24620   13.64580   25.00730    0.77430    0.71280    0.84710 3562.33320 3490.27810 3634.84450   -0.06090   -0.16240    0.01490    1
  2M19331464+4816148       10864711  293.31104   48.27079   -0.01769    0.03760    7.21850    6.09540    8.86490    1.10970    1.05840    1.18020  879.18090  872.40870  892.28960    0.15140    0.11340    0.20490    1
  2M19355962+4817304       10866415  293.99842   48.29178    0.05380    0.03160    8.91080    7.16140   11.29400    1.07660    1.00920    1.14270  692.70350  681.55340  702.81940    0.08620    0.01500    0.16040    1
  2M19362512+4817342       10866694  294.10467   48.29285    0.05476    0.03270    8.99000    8.03530   11.15140    1.03010    0.96720    1.05670 1609.08440 1594.00630 1623.68960    0.27090    0.22930    0.30490    2
  2M19453451+4814078       10873280  296.39383   48.23551    0.03128    0.14873   10.25160    8.22240   13.04210    1.03780    0.97720    1.10930 1823.96650 1796.80110 1849.50910    0.24200    0.18300    0.32480    1
  2M19455893+4814360       10873579  296.49558   48.24335    0.08925    0.08588   10.44220    7.17630   13.95780    1.00160    0.92040    1.10930 2117.38740 2095.36590 2140.37150    0.24170    0.21500    0.30740    2
  2M19470023+4817065       10874337  296.75099   48.28515    0.08077    0.03274   10.50020    8.58220   13.02820    0.99630    0.94110    1.04700 2701.95200 2669.93040 2732.14770    0.26660    0.20910    0.30500    2
  2M19490289+4812266       10876039  297.26204   48.20741   -0.02365    0.01162    3.92530    3.25690    4.84000    1.32160    1.24530    1.41240 2799.75420 2772.61760 2828.05790    0.31840    0.26630    0.36490    2
  2M19491154+4817064       10876156  297.29810   48.28511   -0.23018    0.05148    8.39940    6.92790   12.44180    0.95310    0.90360    1.04860 2926.40180 2894.00970 2955.47580    0.23670    0.18500    0.27250    2
  2M19512387+4812456       10877915  297.84947   48.21268   -0.19928    0.02386    4.15750    3.27340    5.29050    1.27220    1.19030    1.36760 1694.50560 1667.20890 1723.78160    0.24130    0.16500    0.31730    1
  2M19513742+4814538       10878084  297.90593   48.24830   -0.34490    0.04389   10.02370    7.33840   13.64200    0.96140    0.89480    1.06650 2143.74030 2099.71310 2190.22060    0.21120    0.12030    0.30490    1
  2M19531271+4815435       10879372  298.30297   48.26209    0.42020    0.02212    7.99130    6.99840    9.61590    1.12110    1.05280    1.16400  708.43690  703.88230  717.67060    0.20110    0.17500    0.23720    2
  2M19531746+4812510       10879440  298.32275   48.21417   -0.00028    0.01660    6.14580    5.46640    7.32640    1.14680    1.08640    1.19760 2670.69150 2645.45290 2694.56330    0.27340    0.23500    0.31740    2
  2M19534251+4816044       10879742  298.42714   48.26790    0.21568    0.08061    9.97220    8.03530   12.67830    1.08040    0.99950    1.13760 2725.88170 2684.47830 2770.02640    0.35090    0.27500    0.41970    1
  2M19535106+4814272       10879853  298.46278   48.24089   -0.03870    0.02695   15.48670   11.88780   20.17780    0.88450    0.82410    0.92930 2137.42380 2107.60870 2165.15740    0.40170    0.34500    0.45530    2
  2M19551232+4817344       10880958  298.80136   48.29290   -0.03490    0.01627    7.69580    6.23730    8.97320    1.07820    1.01380    1.13630  910.34860  899.87040  921.47070    0.23330    0.19410    0.29480    2
  2M19552590+4817247       10881149  298.85795   48.29022   -0.13150    0.14742   10.71300    8.41400   13.84400    1.01070    0.93750    1.07450 2050.32590 2016.04400 2083.87600    0.35200    0.29060    0.44490    1
  2M19553943+4816047       10881317  298.91433   48.26798    0.09776    0.01861    3.80740    3.05490    4.85400    1.38080    1.28820    1.46540 1725.24710 1697.57890 1751.80070    0.31780    0.25500    0.40420    1
  2M19561757+4812225       10881810  299.07322   48.20626   -0.03130   -0.01059    3.70580    2.94710    4.62210    1.34850    1.26740    1.43200  763.71900  752.48860  774.80770    0.21660    0.14390    0.28490    1
  2M18462587+4819529       10903016  281.60781   48.33138   -0.34876    0.06129    8.36580    6.68340   10.68170    1.03960    0.95930    1.09580 1700.27470 1673.01510 1725.56840    0.09390    0.03030    0.16500    1
  2M18470805+4822177       10903247  281.78357   48.37159   -0.18980    0.04525    7.10700    5.95660    8.43390    1.10010    1.04710    1.16050 1991.99470 1970.15310 2014.41900    0.08900    0.04390    0.13500    1
  2M18471556+4820444       10903291  281.81487   48.34568   -0.28143    0.05048    6.04010    4.35910    6.83680    1.09810    1.05670    1.22630 1816.97470 1800.94330 1833.61090    0.02970   -0.02500    0.10740    2
  2M18490224+4822195       10903874  282.25935   48.37209   -0.07219   -0.01415    6.11980    4.84170    7.79810    1.16080    1.08140    1.22760  966.21090  951.69980  981.38800    0.14300    0.07500    0.22420    1
  2M18504877+4818414       10904520  282.70324   48.31152   -0.07704    0.01538    5.58020    4.41570    7.01540    1.18900    1.12060    1.27040 1233.01490 1214.78640 1252.10240    0.16770    0.08810    0.23480    1
  2M18524493+4822549       10905139  283.18724   48.38192   -0.27077    0.05879    7.73320    6.66190    9.22270    1.05370    1.00450    1.10630 2721.34950 2691.71990 2750.98740    0.12770    0.07500    0.16670    1
  2M18583782+4822494       10907196  284.65760   48.38039   -0.05677    0.02792    2.55630    2.34210    2.78620    1.51330    1.47320    1.55590 1558.10670 1549.56560 1568.49110    0.16060    0.11530    0.18500    2
  2M18591190+4822500       10907410  284.79959   48.38057    0.48455    0.02907    4.98770    4.02720    6.29650    1.31220    1.21990    1.38020 1208.24610 1192.61410 1225.52520    0.30330    0.24170    0.36490    1
  2M19015304+4821150       10908442  285.47104   48.35419   -0.09600    0.02250    3.88790    3.67280    4.58330    1.30920    1.24730    1.33820  853.29070  844.75340  861.95790    0.10030    0.07140    0.15490    2
  2M19061403+4819335       10910197  286.55848   48.32598   -0.09065    0.05565    8.48990    6.68340   10.68900    1.08330    0.99900    1.13220 1556.37030 1532.85100 1580.14140    0.16490    0.08850    0.23490    1
  2M19070716+4821188       10910523  286.77987   48.35524   -0.03597    0.07848   13.63970   10.59250   17.42900    0.94570    0.88300    1.01210 2236.78600 2200.39130 2274.85250    0.09700    0.01500    0.17620    1
  2M19071126+4819099       10910541  286.79692   48.31943   -0.27507    0.18538   15.28670   11.99500   19.27740    0.87430    0.82890    0.92460 2041.04330 2016.04400 2064.39600    0.08850    0.04430    0.14480    2
  2M19072960+4823496       10910674  286.87334   48.39712   -0.02372    0.02396    6.34770    4.95450    7.99390    1.16610    1.09830    1.25300 1166.42540 1148.12700 1184.35930    0.09880    0.02680    0.17490    1
  2M19074810+4820421       10910802  286.95045   48.34506    0.20074    0.08058   12.92710   11.14040   15.31210    0.93090    0.88710    0.98500 1583.53230 1567.90570 1601.35360    0.22220    0.18830    0.25480    2
  2M19075397+4822585       10910839  286.97490   48.38294   -0.12406    0.14912    1.85260    1.60320    2.07510    1.70870    1.64600    1.80290 1944.69010 1926.90380 1965.53630    0.15340    0.10760    0.19490    2
  2M19200201+4822236       10916563  290.00838   48.37324   -0.25058    0.02265    4.77690    3.91740    6.09310    1.19230    1.13720    1.28810 1796.03740 1768.92750 1821.71610    0.16510    0.09380    0.22490    1
  2M19243350+4823327       10918731  291.13959   48.39243    0.28928   -0.00261    2.48120    2.38340    2.65970    1.60870    1.57450    1.63660 1543.14710 1532.85100 1556.80500    0.20410    0.18500    0.24240    2
  2M19293977+4821193       10921258  292.41573   48.35537    0.24023    0.00843    6.97250    5.49540    8.81060    1.17660    1.11170    1.26970 1621.40290 1594.04270 1646.96200    0.19190    0.11130    0.26490    1
  2M19294140+4822468       10921270  292.42250   48.37968   -0.41060    0.21235   18.51740   13.64580   23.82700    0.82660    0.76910    0.89950 2613.88160 2567.02400 2663.69830    0.13070    0.05860    0.22490    1
  2M19321108+4823457       10922608  293.04620   48.39604   -0.22510    0.05911    9.88300    6.83910   11.32940    1.02100    0.97670    1.11670 2440.01780 2401.59640 2482.69190    0.10850    0.04500    0.21350    1
  2M19323498+4821380       10922821  293.14578   48.36057    0.24344    0.03316    7.97550    6.59630    9.22260    1.11960    1.06160    1.17260 1672.51120 1653.86460 1690.40330    0.16540    0.11500    0.20900    2
  2M19323629+4819561       10922840  293.15125   48.33227    0.42351    0.02887    7.12650    5.69640    8.80750    1.19130    1.10520    1.22000 1346.25200 1328.92370 1365.74100    0.30110    0.23500    0.36080    1
  2M19354337+4823165       10924652  293.93071   48.38794    0.03084    0.05083    8.68030    6.84070   10.83550    1.09840    1.01380    1.14920 1023.35420 1008.60220 1038.68640    0.22240    0.15500    0.29810    1
  2M19462509+4821073       10931578  296.60456   48.35203    0.43255    0.00083    7.47150    5.97310    9.22590    1.16410    1.10650    1.24660  714.82920  704.92020  725.25070    0.30050    0.23500    0.36570    1
  2M19465394+4819264       10931902  296.72479   48.32400    0.32359    0.03109    6.46890    5.82100    7.88070    1.19040    1.12710    1.23960 2183.02680 2160.67750 2200.32850    0.33160    0.30460    0.37480    2
  2M19472391+4819239       10932270  296.84967   48.32332    0.08521    0.01021    2.01380    1.64060    2.47290    1.65740    1.55070    1.74580 1424.36310 1405.27080 1443.74280    0.16520    0.10500    0.23470    1
  2M19472924+4820342       10932336  296.87187   48.34284    0.15738    0.04060    6.91520    6.08410    8.22000    1.18670    1.12480    1.23010 2054.98930 2034.69780 2075.15410    0.19950    0.14790    0.23490    1
  2M19481263+4823475       10932891  297.05265   48.39654   -0.30831    0.08821    6.72440    5.54240    8.03200    1.05860    1.00450    1.13300 2492.01560 2450.13440 2526.41300    0.37510    0.33250    0.44490    2
  2M19485410+4822558       10933384  297.22543   48.38219    0.11517    0.01908   11.14130    5.68850   23.62340    0.96030    0.83130    1.24720 2188.89450 2072.52560 2323.15600    0.13230   -0.10530    0.37490    1
  2M19503337+4823249       10934588  297.63906   48.39026    0.05436    0.01416   10.67140    8.90840   13.63980    0.98300    0.92140    1.02310 1759.89300 1739.80220 1780.41590    0.24300    0.21050    0.30490    2
  2M19505004+4823478       10934758  297.70850   48.39663    0.09234   -0.01171    2.16300    2.04220    2.26400    1.63370    1.60680    1.66660 1003.36450  997.12570 1010.38800    0.21060    0.17700    0.24510    2
  2M19510631+4818491       10934929  297.77633   48.31364    0.18861   -0.00007    7.89740    6.56300    9.44160    1.08320    1.03750    1.15260 1655.40080 1635.72400 1672.95710    0.27840    0.22500    0.31580    2
  2M19514641+4821348       10935377  297.94338   48.35969   -0.24631    0.08297    7.69290    6.09540    9.68980    1.07630    0.99530    1.12730 1350.93340 1331.98730 1371.33670    0.24190    0.17530    0.31490    1
  2M19523172+4818406       10935853  298.13217   48.31129   -0.01472    0.00228    1.39170    0.92880    1.46160    1.87170    1.84490    2.27250 1508.12730 1476.21620 1543.49280    0.24070    0.14580    0.43490    2
  2M19535355+4823527       10936814  298.47314   48.39800    0.01393    0.00477    4.53530    4.12100    5.22850    1.27270    1.21890    1.31510 1048.25010 1038.72340 1056.73250    0.22860    0.18500    0.26150    2
  2M19535560+4823354       10936833  298.48167   48.39318   -0.00375   -0.02376    4.79180    4.27860    5.55960    1.24180    1.18540    1.28810 1062.01410 1052.88290 1072.72880    0.22830    0.18500    0.26490    2
  2M19540805+4822531       10936984  298.53354   48.38144    0.16944    0.03607    9.88600    7.70020   12.44170    1.05780    0.99990    1.14410 1961.27650 1931.16780 1992.91880    0.32470    0.26040    0.40480    1
  2M19545751+4822418       10937597  298.73964   48.37830   -0.16164    0.04519    5.22600    4.62380    6.13290    1.18000    1.11860    1.22450 3099.75980 3072.55740 3128.58510    0.34170    0.29500    0.37750    2
  2M19550623+4821281       10937722  298.77596   48.35781   -0.27320    0.06934    7.45010    5.82100    9.56890    1.06890    0.99990    1.16060 1847.10790 1814.55440 1881.40190    0.29710    0.22070    0.36510    1
  2M19552320+4820307       10937936  298.84670   48.34187    0.03207    0.02639    3.39280    3.12610    3.66690    1.40420    1.36760    1.43700 2042.58750 2028.42990 2058.19480    0.52070    0.49910    0.56490    2
  2M19554347+4823414       10938167  298.93114   48.39484   -0.23588    0.08074    4.33710    3.92010    4.95270    1.24320    1.19670    1.28780 2585.65380 2561.76900 2609.08870    0.38520    0.34930    0.42480    2
  2M18511959+4828191       10960400  282.83163   48.47200   -0.34603    0.05027    5.86180    4.62380    7.51370    1.13500    1.05800    1.21320 1973.93870 1943.12090 2002.64730    0.10500    0.04500    0.18110    1
  2M18523663+4824137       10960798  283.15264   48.40382    0.10808    0.06587    8.99690    7.09090   12.15860    1.09170    1.01050    1.16940 1357.94120 1334.99580 1381.93940    0.16860    0.09500    0.26370    1
